text,label
立地条件最高です。,p
家族でゆっくり入るつもりが順番に荷物番をしての入浴となりとても残念でした。,k
ズボンプレッサより氷を各階に設置したほうが需要にあうと思います。,y
爽やかな出発をさせていただきありがとうございます。,p
プラザホテルさんにお世話になれば間違いありません。,p
清潔感有り、静かで良いホテルでした。,p
いつもは朝食券と応援グッズを渡してくれていたのが、くじ引きとカギしか出てこなかった。,k
立地条件もよく、朝食付きであるのは非常に助かりますので、また利用させていただきたいと思います。,p
ただ、立地的に窓を開けると隣のビルの壁で、タバコを吸う時に換気がなかなか出来ないような感じであり、換気扇がほしいと思いました。,k
料金の割には部屋も風呂も満足できました。,p
今回はチェックアウトを1時間延長させていただいたのですが、朝食が10時迄なのに、チェックアウトが10時というのはちょっと...。,k
駅からは近い、駐車場もバッチリで朝食もガッツリ美味しく食べれて最適なホテルだと思います。,p
ただ、残念だったのは、お湯が少しぬるかったのと、グループで宿泊している人達が、露天風呂を独占していて…、入浴する事が出来ませんでした。,k
食堂の奥に温泉施設があり、朝食に時間がかぶると混雑していましたね。,k
近くに食事が出来る場所が多数あるため、非常に便利でした。,p
灯明祭りにも行きましたがとても綺麗で良かったですね。,p
よほど早歩きしないといけませんね。,k
本当にありがとうございました。,p
パンは確かにおいしかったです。,p
ホテルの構内にコンビニもあり、便利でした。,p
二度と泊まる事はありません。,k
が、、、今回初めてここに宿泊しましたが、隣か向かいかの宿泊客が夜中じゅう騒いでいました。,k
とても贅沢な時間をすごさせていただきました。,p
アメニティーも良かったです。,p
「朝食付き」、おいしかったです。,p
子連れで行ったのですが、子供に、とても親切で良かったです。,p
駅から少し離れている為、大荷物を持っての移動は大変ですのでタクシーを使ったらいいと思います。,e
駅からのアクセスも良いので、機会があればまた利用したいと思います。,p
応対もとても和やかで親しみがあり優しさと気持ちがとてもすばらしく思いました。,p
娘が泊まった部屋もコスメが男性用しかなく、ブラシもなくがっかりしていた。,k
近くに立体駐車場もあって便利。,p
部屋がとても広くて、綺麗です。,p
受付で名前を記入したら読めないとシュレッダーに紙をかけ自宅の住所（東京都以外）を書いたら『東京にそんな住所は無い』といわれあまりに意味のわからない対応に二度と泊まりたくないと思いました,k
甚平も加齢臭がひどく男の私が着ても気持ち悪くなるほど。,k
レストランからの眺めは最高でした。,p
レストラン割引券も付いていたのもビックリで嬉しく、到着した日の夕食に使わせて頂きました。,p
"日曜日の宿泊で\3,000-は大変お得だと思います。",p
部屋が上層階なので見晴らしは良かったのですが、夜景はかなり寂しい感じです。,e
一泊2万円以下の宿としては良いほうかな。,p
